paper_id,page_num,table_idx,row_idx,source_csv,alloy_name,composition_of_alloy,density_raw,density_value,density_unit,burn_factor_raw,burn_factor_value,extinction_pressure_raw,extinction_pressure_value,flammability_index_raw,flammability_index_value,tensile_strength_raw,tensile_strength_value,tensile_strength_type,tensile_temperature_label,tensile_temperature_C,tensile_unit,tensile_strength_with_temp,elongation_raw,elongation_value,elongation_temperature_label,elongation_temperature_C,elongation_unit,elongation_with_temp,thermal_conductivity_raw,thermal_conductivity_value,thermal_conductivity_temperature_label,thermal_conductivity_temperature_C,thermal_conductivity_unit,thermal_conductivity_with_temp,thermal_expansion_raw,thermal_expansion_value,thermal_expansion_temperature_label,thermal_expansion_temperature_C,thermal_expansion_unit,thermal_expansion_with_temp,manufacturing_process
20250513--GRX-810_Addtional_NASA_Data,8,1,4,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p8_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,8,1,5,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p8_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,8,1,6,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p8_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,8,12,1,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p8_t12_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,8,12,2,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p8_t12_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,8,12,3,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p8_t12_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,8,12,4,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p8_t12_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,8,12,5,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p8_t12_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,8,12,6,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p8_t12_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,1,1,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,1,2,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,1,3,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,1,4,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,1,5,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,1,6,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,1,7,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,1,8,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,13,1,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t13_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,13,2,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t13_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,13,3,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t13_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,13,4,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t13_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,13,5,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t13_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,13,6,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t13_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,13,7,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t13_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,9,13,8,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p9_t13_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,1,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,ksi,,YS,,,ksi,,%,,,,%,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,2,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,118.3,118.3,YS,,,,118.3,49.0,49.0,,,,49,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,3,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,83.1,83.1,YS,,24.0,,83.1 @ 24 °C,44.6,44.6,,24.0,,44.6 @ 24 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,4,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,68.0,68.0,YS,,427.0,,68 @ 427 °C,40.0,40.0,,427.0,,40 @ 427 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,5,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,61.5,61.5,YS,,649.0,,61.5 @ 649 °C,43.0,43.0,,649.0,,43 @ 649 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,6,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,33.1,33.1,YS,,871.0,,33.1 @ 871 °C,62.0,62.0,,871.0,,62 @ 871 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,7,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,21.8,21.8,YS,,1000.0,,21.8 @ 1000 °C,45.5,45.5,,1000.0,,45.5 @ 1000 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,8,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,15.9,15.9,YS,,1093.0,,15.9 @ 1093 °C,21.6,21.6,,1093.0,,21.6 @ 1093 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,9,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,Avg. 0.2% Yield Strength,0.2,YS,,,,0.2,Avg. Elongation,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,10,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,ksi,,YS,,,ksi,,%,,,,%,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,11,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,76.0,76.0,YS,,24.0,,76 @ 24 °C,45.5,45.5,,24.0,,45.5 @ 24 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,12,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,55.1,55.1,YS,,204.0,,55.1 @ 204 °C,nan,,,204.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,13,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,52.0,52.0,YS,,427.0,,52 @ 427 °C,nan,,,427.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,14,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,59.0,59.0,YS,,538.0,,59 @ 538 °C,41.9,41.9,,538.0,,41.9 @ 538 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,15,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,46.4,46.4,YS,,649.0,,46.4 @ 649 °C,nan,,,649.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,16,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,27.2,27.2,YS,,871.0,,27.2 @ 871 °C,nan,,,871.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,17,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,19.2,19.2,YS,,982.0,,19.2 @ 982 °C,nan,,,982.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,18,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,19.0,19.0,YS,,1038.0,,19 @ 1038 °C,nan,,,1038.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,19,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,14.9,14.9,YS,,1093.0,,14.9 @ 1093 °C,39.6,39.6,,1093.0,,39.6 @ 1093 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,20,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,13.0,13.0,YS,,1149.0,,13 @ 1149 °C,23.9,23.9,,1149.0,,23.9 @ 1149 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,21,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,10.7,10.7,YS,,1204.0,,10.7 @ 1204 °C,13.2,13.2,,1204.0,,13.2 @ 1204 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,22,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,8.7,8.7,YS,,1260.0,,8.7 @ 1260 °C,13.0,13.0,,1260.0,,13 @ 1260 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,23,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,6.1,6.1,YS,,1316.0,,6.1 @ 1316 °C,6.6,6.6,,1316.0,,6.6 @ 1316 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,24,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,Avg. 0.2% Yield Strength,0.2,YS,,,,0.2,Avg. Elongation,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,25,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,ksi,,YS,,,ksi,,%,,,,%,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,26,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,90.0,90.0,YS,,24.0,,90 @ 24 °C,56.5,56.5,,24.0,,56.5 @ 24 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,27,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,67.2,67.2,YS,,538.0,,67.2 @ 538 °C,55.8,55.8,,538.0,,55.8 @ 538 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,28,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,13.4,13.4,YS,,1093.0,,13.4 @ 1093 °C,40.8,40.8,,1093.0,,40.8 @ 1093 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,29,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,Avg. 0.2% Yield Strength,0.2,YS,,,,0.2,Avg. Elongation,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,30,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,ksi,,YS,,,ksi,,%,,,,%,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,31,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,75.5,75.5,YS,,24.0,,75.5 @ 24 °C,48.0,48.0,,24.0,,48 @ 24 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,32,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,62.7,62.7,YS,,204.0,,62.7 @ 204 °C,47.9,47.9,,204.0,,47.9 @ 204 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,33,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,58.4,58.4,YS,,427.0,,58.4 @ 427 °C,48.7,48.7,,427.0,,48.7 @ 427 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,34,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,56.5,56.5,YS,,538.0,,56.5 @ 538 °C,48.5,48.5,,538.0,,48.5 @ 538 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,35,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,53.1,53.1,YS,,649.0,,53.1 @ 649 °C,50.2,50.2,,649.0,,50.2 @ 649 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,36,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,48.3,48.3,YS,,760.0,,48.3 @ 760 °C,102.2,102.2,,760.0,,102.2 @ 760 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,37,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,30.1,30.1,YS,,871.0,,30.1 @ 871 °C,98.8,98.8,,871.0,,98.8 @ 871 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,38,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,20.3,20.3,YS,,982.0,,20.3 @ 982 °C,81.4,81.4,,982.0,,81.4 @ 982 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,39,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,16.6,16.6,YS,,1038.0,,16.6 @ 1038 °C,68.0,68.0,,1038.0,,68 @ 1038 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,40,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,13.7,13.7,YS,,1093.0,,13.7 @ 1093 °C,53.5,53.5,,1093.0,,53.5 @ 1093 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,41,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,12.1,12.1,YS,,1149.0,,12.1 @ 1149 °C,nan,,,1149.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,42,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,9.3,9.3,YS,,1204.0,,9.3 @ 1204 °C,nan,,,1204.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,1,43,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t1.csv,,,,,,,,,,,,7.4,7.4,YS,,1260.0,,7.4 @ 1260 °C,nan,,,1260.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,1,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,ksi,,YS,,,ksi,,%,,,,%,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,2,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,118.3,118.3,YS,,,,118.3,49.0,49.0,,,,49,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,3,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,83.1,83.1,YS,,24.0,,83.1 @ 24 °C,44.6,44.6,,24.0,,44.6 @ 24 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,4,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,68.0,68.0,YS,,427.0,,68 @ 427 °C,40.0,40.0,,427.0,,40 @ 427 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,5,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,61.5,61.5,YS,,649.0,,61.5 @ 649 °C,43.0,43.0,,649.0,,43 @ 649 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,6,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,33.1,33.1,YS,,871.0,,33.1 @ 871 °C,62.0,62.0,,871.0,,62 @ 871 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,7,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,21.8,21.8,YS,,1000.0,,21.8 @ 1000 °C,45.5,45.5,,1000.0,,45.5 @ 1000 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,8,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,15.9,15.9,YS,,1093.0,,15.9 @ 1093 °C,21.6,21.6,,1093.0,,21.6 @ 1093 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,9,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,Avg. 0.2% Yield Strength,0.2,YS,,,,0.2,Avg. Elongation,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,10,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,ksi,,YS,,,ksi,,%,,,,%,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,11,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,76.0,76.0,YS,,24.0,,76 @ 24 °C,45.5,45.5,,24.0,,45.5 @ 24 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,12,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,55.1,55.1,YS,,204.0,,55.1 @ 204 °C,nan,,,204.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,13,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,52.0,52.0,YS,,427.0,,52 @ 427 °C,nan,,,427.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,14,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,59.0,59.0,YS,,538.0,,59 @ 538 °C,41.9,41.9,,538.0,,41.9 @ 538 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,15,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,46.4,46.4,YS,,649.0,,46.4 @ 649 °C,nan,,,649.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,16,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,27.2,27.2,YS,,871.0,,27.2 @ 871 °C,nan,,,871.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,17,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,19.2,19.2,YS,,982.0,,19.2 @ 982 °C,nan,,,982.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,18,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,19.0,19.0,YS,,1038.0,,19 @ 1038 °C,nan,,,1038.0,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,19,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,14.9,14.9,YS,,1093.0,,14.9 @ 1093 °C,39.6,39.6,,1093.0,,39.6 @ 1093 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,20,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,13.0,13.0,YS,,1149.0,,13 @ 1149 °C,23.9,23.9,,1149.0,,23.9 @ 1149 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,21,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,10.7,10.7,YS,,1204.0,,10.7 @ 1204 °C,13.2,13.2,,1204.0,,13.2 @ 1204 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,22,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,8.7,8.7,YS,,1260.0,,8.7 @ 1260 °C,13.0,13.0,,1260.0,,13 @ 1260 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,23,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,6.1,6.1,YS,,1316.0,,6.1 @ 1316 °C,6.6,6.6,,1316.0,,6.6 @ 1316 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,24,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,nan,,YS,,,,,nan,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,25,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,nan,,YS,,,,,nan,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,26,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,Avg. 0.2% Yield Strength,0.2,YS,,,,0.2,Avg. Elongation,,,,,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,27,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,ksi,,YS,,,ksi,,%,,,,%,,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,28,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,75.5,75.5,YS,,24.0,,75.5 @ 24 °C,48.0,48.0,,24.0,,48 @ 24 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,29,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,62.7,62.7,YS,,204.0,,62.7 @ 204 °C,47.9,47.9,,204.0,,47.9 @ 204 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,30,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,58.4,58.4,YS,,427.0,,58.4 @ 427 °C,48.7,48.7,,427.0,,48.7 @ 427 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,31,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,56.5,56.5,YS,,538.0,,56.5 @ 538 °C,48.5,48.5,,538.0,,48.5 @ 538 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,32,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,53.1,53.1,YS,,649.0,,53.1 @ 649 °C,50.2,50.2,,649.0,,50.2 @ 649 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,33,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,48.3,48.3,YS,,760.0,,48.3 @ 760 °C,102.2,102.2,,760.0,,102.2 @ 760 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,34,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,30.1,30.1,YS,,871.0,,30.1 @ 871 °C,98.8,98.8,,871.0,,98.8 @ 871 °C,,,,,,,,,,,,,
20250513--GRX-810_Addtional_NASA_Data,11,14,35,Dataset\tables\20250513--GRX-810_Addtional_NASA_Data_p11_t14_camelot.csv,,,,,,,,,,,,20.3,20.3,YS,,982.0,,20.3 @ 982 °C,81.4,81.4,,982.0,,81.4 @ 982 °C,,,,,,,,,,,,,
