paper_id,page_num,table_idx,n_rows,n_cols,csv_path,sample_header
NASA_TM_20230006075-2,65,32,13,8,Dataset\tables\NASA_TM_20230006075-2_p65_t32_camelot.csv,"Material | Environment | Strain 
Range | Aging 
Treatment | Specimen 
ID | Inelastic Strain 
Range at Nh 
(%) | Cycles to Crack 
Initiation 
(Ni) | Cycles to 
Failure 
(N ) 
f"
NASA_TM_20230006075-2,66,33,3,23,Dataset\tables\NASA_TM_20230006075-2_p66_t33_camelot.csv,<NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | LCF Loop 1 | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA>
NASA_TM_20230006075-2,66,34,2,13,Dataset\tables\NASA_TM_20230006075-2_p66_t34_camelot.csv,"<NA> | <NA> | <NA> | <NA> | <NA> | LCF Loop 1 
LCF Loop 30 | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA>"
NASA_TM_20230006075-2,67,35,2,10,Dataset\tables\NASA_TM_20230006075-2_p67_t35_camelot.csv,<NA> | <NA> | <NA> | <NA> | LCF Loop 1 | <NA> | <NA> | <NA> | <NA> | <NA>
NASA_TM_20230006075-2,67,36,2,23,Dataset\tables\NASA_TM_20230006075-2_p67_t36_camelot.csv,"<NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | LCF Loop 1 
LCF Loop 20 | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA>"
NASA_TM_20230006075-2,68,37,4,7,Dataset\tables\NASA_TM_20230006075-2_p68_t37_camelot.csv,<NA> | Ni Cycle: 47904 (1-step age) | <NA> | <NA> | <NA> | <NA> | <NA>
NASA_TM_20230006075-2,68,38,3,11,Dataset\tables\NASA_TM_20230006075-2_p68_t38_camelot.csv,<NA> | <NA> | <NA> | Ni Cycle: 813 (1-step age) | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA>
NASA_TM_20230006075-2,70,1,13,10,Dataset\tables\NASA_TM_20230006075-2_p70_t1.csv,"Material | Environment | Strain Range | Aging
Treatment | Specimen
ID | Δσ
max
(ksi) | Δσ
half
(ksi) | Δσ
first
(ksi) | HR | SR"
NASA_TM_20230006075-2,70,39,13,10,Dataset\tables\NASA_TM_20230006075-2_p70_t39_camelot.csv,"Material | Environment | Strain Range | Aging 
Treatment | Specimen 
ID | Δσmax 
(ksi) | Δσhalf 
(ksi) | Δσfirst 
(ksi) | HR | SR"
NASA_TM_20230006075-2,74,40,1,7,Dataset\tables\NASA_TM_20230006075-2_p74_t40_camelot.csv,"<NA> | <NA> | Wrought HR-1 GHe Nf 
DED HR-1 Air 1-step Nf 
DED HR-1 Air 2-step Nf 
       Trend line (DED HR-1 Air 1-step) 
       Trend line (DED HR-1 Air 2-step) | <NA> | <NA> | <NA> | <NA>"
NASA_TM_20230006075-2,76,1,7,9,Dataset\tables\NASA_TM_20230006075-2_p76_t1.csv,"Material | Aging
Treatment | Strain Rate
(in/in/min) | Test
Environment | Yield
Stress
(ksi) | Ultimate
Tensile Stress
(ksi) | Ductility
(%EL) | Strain
Hardening
Exponent
(n) | Testing
Duration
(minut"
NASA_TM_20230006075-2,76,41,5,9,Dataset\tables\NASA_TM_20230006075-2_p76_t41_camelot.csv,"Material | Aging 
Treatment | Strain Rate 
(in/in/min) | Test 
Environment | Yield 
Stress 
(ksi) | Ultimate 
Tensile Stress 
(ksi) | Ductility 
(%EL) | Strain 
Hardening 
Exponent 
(n) | Testing 
Dur"
NASA_TM_20230006075-2,77,1,4,6,Dataset\tables\NASA_TM_20230006075-2_p77_t1.csv,"Material | Aging
Treatment | Strain Rat
(in/in/min) | YS Ratio
(GH /GHe)
2 | UTS Ratio
(GH /GHe)
2 | Ductility Ratio
(GH /GHe)
2"
NASA_TM_20230006075-2,77,42,4,6,Dataset\tables\NASA_TM_20230006075-2_p77_t42_camelot.csv,"Material | Aging 
Treatment | Strain Rat 
(in/in/min) | YS Ratio 
(GH2/GHe) | UTS Ratio 
(GH2/GHe) | Ductility Ratio 
(GH2/GHe)"
NASA_TM_20230006075-2,78,43,2,6,Dataset\tables\NASA_TM_20230006075-2_p78_t43_camelot.csv,<NA> | <NA> | <NA> | <NA> | 5 ksi GHe 1-step age | <NA>
NASA_TM_20230006075-2,78,44,2,6,Dataset\tables\NASA_TM_20230006075-2_p78_t44_camelot.csv,<NA> | <NA> | <NA> | 5 ksi GHe 2-step age | <NA> | <NA>
NASA_TM_20230006075-2,86,1,7,8,Dataset\tables\NASA_TM_20230006075-2_p86_t1.csv,"Material | Environment | Strain
Range | Aging
Treatment | Specimen
ID | Inelastic Strain
at N
h
(%) | Cycles to Crack
Initiation
(N)
i | Cycles to Failure
(N)
f"
NASA_TM_20230006075-2,86,45,7,8,Dataset\tables\NASA_TM_20230006075-2_p86_t45_camelot.csv,"Material | Environment | Strain 
Range | Aging 
Treatment | Specimen 
ID | Inelastic Strain 
at Nh 
(%) | Cycles to Crack 
Initiation 
(Ni) | Cycles to Failure 
(Nf)"
NASA_TM_20230006075-2,87,1,7,10,Dataset\tables\NASA_TM_20230006075-2_p87_t1.csv,"Material | Environment | Strain
Range | Aging
Treatment | Specimen
ID | Δσ
max
(ksi) | Δσ
half
(ksi) | Δσ
first
(ksi) | HR | SR"
NASA_TM_20230006075-2,87,46,7,10,Dataset\tables\NASA_TM_20230006075-2_p87_t46_camelot.csv,"Material | Environment | Strain 
Range | Aging 
Treatment | Specimen 
ID | Δσmax 
(ksi) | Δσhalf 
(ksi) | Δσfirst 
(ksi) | HR | SR"
NASA_TM_20230006075-2,88,47,2,25,Dataset\tables\NASA_TM_20230006075-2_p88_t47_camelot.csv,"<NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | LCF Loop 1 
      
LCF Loop 15 | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA>"
NASA_TM_20230006075-2,88,48,1,7,Dataset\tables\NASA_TM_20230006075-2_p88_t48_camelot.csv,"<NA> | <NA> | <NA> | <NA> | LCF Loop 1 
   
LCF Loop 15 
LCF Loop Half Life | <NA> | <NA>"
NASA_TM_20230006075-2,89,49,3,10,Dataset\tables\NASA_TM_20230006075-2_p89_t49_camelot.csv,<NA> | Ni Cycle: 760 (1-step age) | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA>
NASA_TM_20230006075-2,92,50,2,4,Dataset\tables\NASA_TM_20230006075-2_p92_t50_camelot.csv,"<NA> | <NA> | DED HR-1 Air 1-step 
DED HR-1 Air 2-step 
DED HR-1  GH2-1-step | <NA>"
NASA_TM_20230006075-2,93,51,1,4,Dataset\tables\NASA_TM_20230006075-2_p93_t51_camelot.csv,"<NA> | <NA> | Wrought HR-1 GH2 1-step Nf 
DED HR-1 GH2 1-step Nf 
DED HR-1 GH2 2-step Nf 
Trend line (W HR-1 GH2) | <NA>"
NASA_TM_20230006075-2,94,1,7,9,Dataset\tables\NASA_TM_20230006075-2_p94_t1.csv,"Material | Aging
Treatment | Strain Rate
(in/in//min) | Test
Environment | YS
(ksi) | UTS
(ksi) | Ductility
(%) | UTS/YS
Ratio | Strain Hardening
Exponent
(n)"
NASA_TM_20230006075-2,94,52,5,9,Dataset\tables\NASA_TM_20230006075-2_p94_t52_camelot.csv,"Material | Aging 
Treatment | Strain Rate 
(in/in//min) | Test 
Environment | YS 
(ksi) | UTS 
(ksi) | Ductility 
(%) | UTS/YS 
Ratio | Strain Hardening 
Exponent 
(n)"
NASA_TM_20230006075-2,95,1,4,11,Dataset\tables\NASA_TM_20230006075-2_p95_t1.csv,Alloy | Fe | Ni | Cr | Mo | V | W | Co | Ti | Al | Aging cycle
NASA_TM_20230006075-2,95,53,4,11,Dataset\tables\NASA_TM_20230006075-2_p95_t53_camelot.csv,Alloy | Fe | Ni | Cr | Mo | V | W | Co | Ti | Al | Aging cycle
NASA_TM_20230006075-2,96,1,14,4,Dataset\tables\NASA_TM_20230006075-2_p96_t1.csv,LP-DED NASA HR–1 (initial formulation) – Density: 8.025 g/cm3 | None | None | None
NASA_TM_20230006075-2,96,54,14,4,Dataset\tables\NASA_TM_20230006075-2_p96_t54_camelot.csv,LP-DED NASA HR–1 (initial formulation) – Density: 8.025 g/cm3 | <NA> | <NA> | <NA>
NASA_TM_20230006075-2,97,1,16,4,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,Wrought NASA HR–1 – Density: 8.07 g/cm3 | None | None | None
NASA_TM_20230006075-2,97,2,13,4,Dataset\tables\NASA_TM_20230006075-2_p97_t2.csv,LP-DED NASA HR–1 (final formulation) – Density: 8.09 g/cm3 | None | None | None
NASA_TM_20230006075-2,97,55,16,4,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,Wrought NASA HR–1 – Density: 8.07 g/cm3 | <NA> | <NA> | <NA>
NASA_TM_20230006075-2,97,56,13,4,Dataset\tables\NASA_TM_20230006075-2_p97_t56_camelot.csv,LP-DED NASA HR–1 (final formulation) – Density: 8.09 g/cm3 | <NA> | <NA> | <NA>
NASA_TM_20230006075-2,98,57,2,8,Dataset\tables\NASA_TM_20230006075-2_p98_t57_camelot.csv,"<NA> | <NA> | <NA> | <NA> | <NA> | Wrought NASA HR-1 
DED NASA HR-1 (Final) | <NA> | <NA>"
NASA_TM_20230006075-2,99,58,2,8,Dataset\tables\NASA_TM_20230006075-2_p99_t58_camelot.csv,"<NA> | <NA> | <NA> | <NA> | <NA> | Wrought NASA HR-1 
DED NASA HR-1 (Final) | <NA> | <NA>"
NASA_TM_20230006075-2,100,59,2,10,Dataset\tables\NASA_TM_20230006075-2_p100_t59_camelot.csv,"<NA> | <NA> | <NA> | <NA> | <NA> | <NA> | Wrought NASA HR-1 
DED NASA HR-1 (Final) 
DED NASA HR-1 (Initial) | <NA> | <NA> | <NA>"
NASA_TM_20230006075-2,101,60,1,8,Dataset\tables\NASA_TM_20230006075-2_p101_t60_camelot.csv,"<NA> | <NA> | <NA> | <NA> | <NA> | <NA> | Wrought NASA HR-1 | DED NASA HR-1 (Final) 
DED NASA HR-1 (Initial)"
NASA_TM_20230006075-2,105,1,2,10,Dataset\tables\NASA_TM_20230006075-2_p105_t1.csv,Alloy | Fe | Ni | Cr | Mo | V | W | Co | Ti | Al
Copper-based alloys for structural high-heat-flux applications  a review of development  properties  and performance of Cu-rich Cu Cr Nb alloys,2,1,2,3,Dataset\tables\Copper-based alloys for structural high-heat-flux applications  a review of development  properties  and performance of Cu-rich Cu Cr Nb alloys_p2_t1.csv,None | ABSTRACT | None
20190033311,6,1,7,15,Dataset\tables\20190033311_p6_t1.csv,<NA> | Material | <NA> | <NA> | Source | <NA> | <NA> | Tensile | <NA> | <NA> | Yield | <NA> | <NA> | Elong | <NA>
20190033311,7,1,3,17,Dataset\tables\20190033311_p7_t1.csv,<NA> | <NA> | <NA> | <NA> | <NA> | GRC | op- | 42 - | MSF | C H | IP | <NA> | <NA> | <NA> | <NA> | <NA> | <NA>
20190033311,7,2,2,10,Dataset\tables\20190033311_p7_t2.csv,<NA> | <NA> | <NA> | <NA> | <NA> | <NA> | SL | M GRCop | -84 | <NA>
20190033311,7,3,3,9,Dataset\tables\20190033311_p7_t3.csv,<NA> | <NA> | <NA> | <NA> | <NA> | SL | None | <NA> | p-84
20190033311,8,1,1,10,Dataset\tables\20190033311_p8_t1.csv,"<NA> | <NA> | SLM GRC
SLM GRC | op-84
op-42 | <NA> | <NA> | <NA> | <NA> | <NA> | <NA>"
20190033311,8,2,2,10,Dataset\tables\20190033311_p8_t2.csv,<NA> | <NA> | <NA> | <NA> | <NA> | MS | FC GR | Cop4 | 2 | <NA>
20190033311,8,3,2,10,Dataset\tables\20190033311_p8_t3.csv,<NA> | <NA> | SLM GRC | op-84 | <NA> | <NA> | <NA> | <NA> | <NA> | <NA>
20190033311,12,2,20,2,Dataset\tables\20190033311_p12_t2.csv,None | The SLM development work supports NASA projects
20190033311,12,3,4,2,Dataset\tables\20190033311_p12_t3.csv,None | NASA is continuing to advance the SLM GRCop-42
20190033311,13,1,3,1,Dataset\tables\20190033311_p13_t1.csv,"Ellis, D.L., GRCop-84: A High-Temperature Copper"
20190033311,13,2,8,2,Dataset\tables\20190033311_p13_t2.csv,"[2] H. Groh III, D. Ellis, W. Loewenthal, Comparison of | None"
20190033311,14,1,3,2,Dataset\tables\20190033311_p14_t1.csv,"[4] Ogbuji, L. and Humphrey, D.L., 2003. Comparison | None"
20190033311,14,2,6,2,Dataset\tables\20190033311_p14_t2.csv,None | as Fabricated by Selective Laser Melting. 2017 Joint
20190033311,14,3,6,2,Dataset\tables\20190033311_p14_t3.csv,"[5] Thomas-Ogbuji, L., Humphrey, D.L. and Setlock, | None"
20190033311,14,4,4,2,Dataset\tables\20190033311_p14_t4.csv,"[18] Gradl, P.R., 2016. Rapid Fabrication Techniques for | None"
20190033311,14,5,4,2,Dataset\tables\20190033311_p14_t5.csv,"[6] L.U. Thomas-Ogbuji, and D.L. Humphrey: Oxidation | None"
20190033311,14,6,4,2,Dataset\tables\20190033311_p14_t6.csv,"[19] Gradl, P., Mireles, O. and Andrews, N., 2018. Intro | None"
20190033311,14,7,5,2,Dataset\tables\20190033311_p14_t7.csv,"[8] Cooper, K. G., Lydon, J. L., Corre, M. D., & Jones, | None"
20190033311,14,8,4,2,Dataset\tables\20190033311_p14_t8.csv,"[20] Gradl, P., Brandsmeier, W., Calvert, M., Greene, S., | None"
20190033311,14,9,7,2,Dataset\tables\20190033311_p14_t9.csv,"[9] Gradl, P., Protz, C., Cooper, K., Garcia, C., Ellis, D., | None"
20190033311,14,10,7,2,Dataset\tables\20190033311_p14_t10.csv,"[21] Gradl, P.R., Protz, C.S., Zagorski, K., Doshi, V. and | None"
20190033311,14,11,7,2,Dataset\tables\20190033311_p14_t11.csv,"[10] Gradl, P.R., Protz, C., Greene, S.E., Ellis, D., Lerch, | None"
20190033311,14,12,8,2,Dataset\tables\20190033311_p14_t12.csv,"[22] Protz, C., Bowman, R., Cooper, K., Fikes, J., | None"
20190033311,14,13,8,2,Dataset\tables\20190033311_p14_t13.csv,"[11] Gradl, P., Greene, S., Protz, C., Bullard, B., Buzzell, | None"
20190033311,14,14,7,2,Dataset\tables\20190033311_p14_t14.csv,"[23] Garcia, C.P., Gradl, P.R., Protz, C.S., Wood, J., and | None"
20190033311,14,15,4,2,Dataset\tables\20190033311_p14_t15.csv,"[12] Gradl, P., Mireles, O. and Andrews, N., Introduction | None"
20190033311,14,16,4,2,Dataset\tables\20190033311_p14_t16.csv,"[24] Gradl, P.R., Greene, S. E. “Channel Wall Nozzle | None"
20190033311,14,17,4,2,Dataset\tables\20190033311_p14_t17.csv,"[13] Pells, G. P., and M. Shiga. ""The optical properties of | None"
20190033311,14,18,4,2,Dataset\tables\20190033311_p14_t18.csv,"[25] Gradl, P.R., Greene, S. E. “Bimetallic Channel Wall | None"
20190033311,14,19,3,2,Dataset\tables\20190033311_p14_t19.csv,"[14] M. F. Ashby: Oxide Dispersion Strengthening, Proc. | None"
20190033311,14,20,6,2,Dataset\tables\20190033311_p14_t20.csv,"[26] Gradl, P., Protz, C., Wammen, T. “Additive | None"
20190033311,14,21,3,2,Dataset\tables\20190033311_p14_t21.csv,"[15] Minnecci, R., Rawn, C., Jones, Z., Bunn, J. and | None"
6.2019-4228,1,1,2,1,Dataset\tables\6.2019-4228_p1_t1.csv,"Paul R. Gradl1, Chris Protz2, Ken Cooper3, Chance Garcia4"
6.2019-4228,1,2,18,2,Dataset\tables\6.2019-4228_p1_t2.csv,"None | GRCop-42 is a high conductivity, high-strength dispersion strengthened copper-alloy for use in high heat"
6.2019-4228,1,4,6,1,Dataset\tables\6.2019-4228_p1_t4.csv,"1 Senior Combustion Devices Engineer, Component Technology Branch, Senior Member, AIAA"
6.2019-4228,2,2,3,2,Dataset\tables\6.2019-4228_p2_t2.csv,None | Cu-8 at.% Cr-4 at.% Nb) is the most
6.2019-4228,2,3,11,4,Dataset\tables\6.2019-4228_p2_t3.csv,"None | Starting in 2014, the LCUSP program established the necessary AM build parameters, characterized AM | None | None"
6.2019-4228,3,1,1,2,Dataset\tables\6.2019-4228_p3_t1.csv,"Although several GRCop-alloy variants exist, GRCop-42 | (Cu-4 at.% Cr-2 at.% Nb) was selected for several"
6.2019-4228,3,2,4,1,Dataset\tables\6.2019-4228_p3_t2.csv,"Improvement in conductivity over GRCop-84,"
6.2019-4228,3,3,4,2,Dataset\tables\6.2019-4228_p3_t3.csv,None | The AM process parameters for GRCop-42 were developed on the same MSFC Concept Laser M2 used for the
6.2019-4228,3,4,7,2,Dataset\tables\6.2019-4228_p3_t4.csv,None | Background and Overview of Extruded GRCop-42
6.2019-4228,3,5,5,2,Dataset\tables\6.2019-4228_p3_t5.csv,"None | Additional development work was conducted under subsequent programs through 2005. Most notably, the Second"
6.2019-4228,3,6,5,2,Dataset\tables\6.2019-4228_p3_t6.csv,None | GRCop-42 was also examined but not as extensively. GRCop-42 trades lower mechanical properties such as
6.2019-4228,3,7,4,2,Dataset\tables\6.2019-4228_p3_t7.csv,None | GRCop alloys are powder metallurgy alloys that can be consolidated by a variety of means including additive
6.2019-4228,3,8,7,2,Dataset\tables\6.2019-4228_p3_t8.csv,"None | In general, the two most important properties for selecting an alloy for a combustion chamber liner are thermal"
6.2019-4228,3,9,5,2,Dataset\tables\6.2019-4228_p3_t9.csv,None | Figure 1 shows the thermal conductivity of extruded GRCop-42 and GRCop-84. During the Second Generation
6.2019-4228,4,1,5,3,Dataset\tables\6.2019-4228_p4_t1.csv,increase about 10 W/mK at room temperature and raise the thermal conductivity to about 87% IACS. Even the higher | None | None
6.2019-4228,4,2,11,4,Dataset\tables\6.2019-4228_p4_t2.csv,"None | Wrought GRCop-42 and GRCop-84 were low cycle fatigue tested at room temperature (23 °C), 400 °C and 600 | None | None"
6.2019-4228,4,3,4,2,Dataset\tables\6.2019-4228_p4_t3.csv,"None | The plastic strain was also measured during the tests. As can be seen in Figure 3, wrought GRCop-42 has a similar"
6.2019-4228,5,1,1,1,Dataset\tables\6.2019-4228_p5_t1.csv,"0.1
0.08
0.06
0.04 GRCop-84, 600 °C
0.03
ai n m) 0.02
Str
m
c m/ 0 . 0 1
sti 0 . 0 0 8
Pl a ( m 0 . 0 0 6 G RT R C - 6 o 0 p 0 -4 ° 2 C ,
0.004
0.003
0.002
GRCop-84,
RT - 400 °C
0.001
102 103 104 105
"
6.2019-4228,5,2,9,2,Dataset\tables\6.2019-4228_p5_t2.csv,"None | The largest difference observed in LCF testing was in the stresses observed during the testing. As was mentioned,"
6.2019-4228,5,3,5,2,Dataset\tables\6.2019-4228_p5_t3.csv,"None | Since the strains are thermally induced, the thermal expansion of GRCop alloys is very important. Figure 5"
6.2019-4228,6,1,1,1,Dataset\tables\6.2019-4228_p6_t1.csv,"2.5
GRCop-42
2.0
1.5
e GRCop-84
g
n
a
c h %) 1.0
ar (
e
n
Li
0.5
0.0
0 200 400 600 800 1000
Temperature
(°C)"
6.2019-4228,6,2,4,2,Dataset\tables\6.2019-4228_p6_t2.csv,"None | This difference in thermal expansions implies that, at a given hot wall temperature, the GRCop-42 will have a"
6.2019-4228,6,3,6,2,Dataset\tables\6.2019-4228_p6_t3.csv,"None | In a regeneratively cooled engine, high-pressure fuel is passed through cooling channels to cool the liner. A"
6.2019-4228,6,4,6,2,Dataset\tables\6.2019-4228_p6_t4.csv,None | Figure 6 through Figure 9 compare the tensile mechanical properties of wrought GRCop-42 and GRCop-84. At
6.2019-4228,6,5,4,2,Dataset\tables\6.2019-4228_p6_t5.csv,"None | Above 600 °C, wrought GRCop-42 and GRCop-84 have essentially the same strength. This is caused by the"
6.2019-4228,7,1,1,1,Dataset\tables\6.2019-4228_p7_t1.csv,"300
GRCop-84
250
h
gt
n
e 200
Str
GRCop-42
d
ela)
Yi P 150
M
et (
s
Off
100
%
2
0.
50
0
-200 0 200 400 600 800 1000
Temperature
(°C)"
6.2019-4228,7,2,1,1,Dataset\tables\6.2019-4228_p7_t2.csv,"700
650 GRCop-84
600
550
gt h 500
n
e 450
Str
4 0 0
sil e a)
e n M P 3 5 0 GRCop-42
T( 300
e
at 250
m
Ulti 200
150
100
50
0
-400 -200 0 200 400 600 800 1000
Temperature
(°C)"
6.2019-4228,7,3,3,2,Dataset\tables\6.2019-4228_p7_t3.csv,"None | The ductility of GRCop-42 is generally superior to that of GRCop-84. With only half the Cr Nb content of GRCop-
2"
6.2019-4228,8,1,3,3,Dataset\tables\6.2019-4228_p8_t1.csv,"None | 32
30 GRCop-42
28
26
n
ati o 24
%)
g
n(
o 22
El
20
18
GRCop-84
16
14
-400 -200 0 200 400 600 800 1000
Temperature
(°C) | None"
6.2019-4228,8,2,3,2,Dataset\tables\6.2019-4228_p8_t2.csv,"None | For a reusable engine or an engine that will see repeated firings that accumulate long times at temperature, creep"
6.2019-4228,8,3,7,2,Dataset\tables\6.2019-4228_p8_t3.csv,None | Figure 10 compares the creep rates for wrought GRCop-42 and GRCop-84. The results for the GRCop-84 are for
6.2019-4228,9,1,3,3,Dataset\tables\6.2019-4228_p9_t1.csv,based upon the alloy. This should not result in major design changes when substituting one alloy for the other and | None | None
6.2019-4228,9,2,2,3,Dataset\tables\6.2019-4228_p9_t2.csv,"statistically significant difference | s were noted, but again the results do not indicate any | major differences."
6.2019-4228,9,3,4,2,Dataset\tables\6.2019-4228_p9_t3.csv,None | The lack of major differences in the creep properties likely reflects the pure Cu matrix dominating the creep of the
6.2019-4228,9,4,5,2,Dataset\tables\6.2019-4228_p9_t4.csv,"None | The lower limit of the volume percent of Cr Nb has not been established, but results like these indicate that a
2"
6.2019-4228,9,5,9,2,Dataset\tables\6.2019-4228_p9_t5.csv,None | Development of GRcop-42 using SLM
6.2019-4228,10,3,8,2,Dataset\tables\6.2019-4228_p10_t3.csv,None | The SLM process uses a layer-by-layer approach in which the desired component features are created by melting
6.2019-4228,10,4,6,2,Dataset\tables\6.2019-4228_p10_t4.csv,"None | After a layer is completed, the build plate is lowered slightly, a new layer of powder is spread, and the laser sinters"
6.2019-4228,11,1,9,2,Dataset\tables\6.2019-4228_p11_t1.csv,None | Some challenges that were overcome in the original AM GRCop-84 development were carried over to the AM
6.2019-4228,11,2,7,2,Dataset\tables\6.2019-4228_p11_t2.csv,"None | While the GRCop-84 development had been successful on a 30 micron step print strategy, it proved to be time-"
6.2019-4228,11,3,3,2,Dataset\tables\6.2019-4228_p11_t3.csv,"None | While the process parameters were being fully developed, the powder supply chain was also being evolved. The"
6.2019-4228,12,1,2,1,Dataset\tables\6.2019-4228_p12_t1.csv,clogging the atomization nozzle. Several vendors were established under the GRCop-84 development and various
6.2019-4228,12,3,6,2,Dataset\tables\6.2019-4228_p12_t3.csv,"None | During initial development of the GRCop-42 material, powders from several vendors was evaluated using the"
6.2019-4228,12,4,4,2,Dataset\tables\6.2019-4228_p12_t4.csv,None | It was observed that SLM tensile values were lower than desired in the samples that did not include the fine
6.2019-4228,12,5,3,2,Dataset\tables\6.2019-4228_p12_t5.csv,None | The average tensile strength and elongation values from lots tested are shown below in Table 2 with various vendor
6.2019-4228,12,6,6,2,Dataset\tables\6.2019-4228_p12_t6.csv,None | A separate study was determined inner and outer contouring parameters to reduced surface roughness for better
6.2019-4228,13,1,5,2,Dataset\tables\6.2019-4228_p13_t1.csv,None | One of the primary motivations for developing the GRCop-42 was the increased thermal conductivity compared
6.2019-4228,13,2,1,10,Dataset\tables\6.2019-4228_p13_t2.csv,"<NA> | <NA> | <NA> | <NA> | <NA> | <NA> | MSFC G
MSFC G | RCop42
RCop84 | <NA> | <NA>"
6.2019-4228,13,3,5,2,Dataset\tables\6.2019-4228_p13_t3.csv,None | Builds of SLM GRCop-42 were setup to document how mechanical properties were affected by a variety of power
6.2019-4228,14,1,10,2,Dataset\tables\6.2019-4228_p14_t1.csv,"None | Further mechanical characterization took place of the SLM GRCop-42, built using optimized parameters and"
6.2019-4228,14,2,7,14,Dataset\tables\6.2019-4228_p14_t2.csv,<NA> | Material | <NA> | <NA> | Source | <NA> | Tensile | <NA> | <NA> | Yield | <NA> | <NA> | Elongation | <NA>
6.2019-4228,14,3,6,2,Dataset\tables\6.2019-4228_p14_t3.csv,None | Additional mechanical test samples are continually being produced to add to the data shown above. These samples
6.2019-4228,15,1,5,2,Dataset\tables\6.2019-4228_p15_t1.csv,comparison to SLM GRCop-84 is also shown. The SLM tensile data follows similar trends to the extruded material | None
6.2019-4228,16,1,5,2,Dataset\tables\6.2019-4228_p16_t1.csv,"None | The GRCop-42 process parameter development yielded the initial density, mechanical, thermophysical, and"
6.2019-4228,16,2,3,2,Dataset\tables\6.2019-4228_p16_t2.csv,None | The powder supply chain was made more readily available with more vendors capable of meeting the powder
6.2019-4228,16,3,5,2,Dataset\tables\6.2019-4228_p16_t3.csv,"None | As part of the material process development and characterization, samples were created to demonstrate the ability"
6.2019-4228,16,4,1,1,Dataset\tables\6.2019-4228_p16_t4.csv,Figure 19. Example of sample feature geometry in GRCop-42 on MSFC Concept M2.
6.2019-4228,16,5,6,2,Dataset\tables\6.2019-4228_p16_t5.csv,None | An immediate goal of the GRCop-42 development was to complete hardware fabrication and hot-fire testing of
6.2019-4228,16,6,8,2,Dataset\tables\6.2019-4228_p16_t6.csv,"None | NASA MSFC’s Test Stand (TS) 115 is ideal for testing quick turnaround subscale test articles, such as"
6.2019-4228,16,7,5,2,Dataset\tables\6.2019-4228_p16_t7.csv,"None | The test stand offers extensive instrumentation to allow monitoring of test hardware, including high and low speed"
6.2019-4228,16,8,5,2,Dataset\tables\6.2019-4228_p16_t8.csv,"None | Two hot-fire test series, PI100 and PJ038, were completed using the SLM GRCop-42 liners to evaluate"
6.2019-4228,16,9,3,2,Dataset\tables\6.2019-4228_p16_t9.csv,None | Follow-on testing under PJ038 performed cyclic testing to achieve high duty cycles (high number of start/shutdown
6.2019-4228,17,2,5,2,Dataset\tables\6.2019-4228_p17_t2.csv,None | The thrust chamber assembly used a PBF additively manufactured coaxial injector and the SLM GRCop-42
6.2019-4228,17,3,6,2,Dataset\tables\6.2019-4228_p17_t3.csv,"None | The liner’s coolant channels were printed directly into the structure using SLM, so no channel closeout was"
6.2019-4228,18,1,7,2,Dataset\tables\6.2019-4228_p18_t1.csv,"None | A total of 188 tests were completed on the two GRCop-42 liners accumulated a combined 8,030 seconds of test"
6.2019-4228,19,1,7,2,Dataset\tables\6.2019-4228_p19_t1.csv,None | Each liner was maintained in the same configuration and inspected after each test or set of cycles. The only time
6.2019-4228,19,3,5,2,Dataset\tables\6.2019-4228_p19_t3.csv,"None | Analyzing the hotfire data from both test programs, the measured pressure differences were less than ±5% from"
6.2019-4228,20,1,3,11,Dataset\tables\6.2019-4228_p20_t1.csv,<NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | None | <NA> | 1
6.2019-4228,20,2,1,2,Dataset\tables\6.2019-4228_p20_t2.csv,"∆𝑃 × 𝜌
𝑅 = | (1)"
6.2019-4228,20,3,2,10,Dataset\tables\6.2019-4228_p20_t3.csv,<NA> | <NA> | <NA> | <NA> | Line | r #1 | <NA> | <NA> | <NA> | <NA>
6.2019-4228,20,4,4,2,Dataset\tables\6.2019-4228_p20_t4.csv,None | The heat load effects due to varying chamber conditions was further examined during test. Keeping coolant flow
6.2019-4228,20,5,2,2,Dataset\tables\6.2019-4228_p20_t5.csv,None | Another factor that affected heat load was the ignition method used. Using the TEA-TEB ignition system showed
